A,B,C,D,id
0.032670741,0.009360326,0.896931952,0.06103698,539
0.92946909,0.049260054,0.003149091,0.018121765,540
0.104774013,0.877262151,0.007589804,0.010374032,541
0.005713657,0.902672184,0.0022375,0.089376658,542
0.201045648,0.002530791,0.001272562,0.795150999,543
0.132579675,0.096997362,0.007479632,0.762943331,544
0.8331207,0.002198288,0.00062982,0.164051193,545
0.680515838,0.059462811,0.052475747,0.207545604,546
0.104518605,0.822102573,0.067482284,0.005896538,547
0.011672645,0.000958149,0.000292219,0.987076987,548
0.040710114,0.265463292,0.01594231,0.677884284,549
0.063590995,0.001239827,0.000706432,0.934462746,550
0.029209326,0.624522967,0.051263964,0.295003743,551
0.995613716,0.00246788,0.001165744,0.000752661,552
0.018515494,0.175670133,0.78729888,0.018515494,553
0.04675859,0.008125423,0.005944686,0.939171301,554
0.093420937,0.013458562,0.00676739,0.886353111,555
0.209673761,0.00865427,0.002639403,0.779032566,556
0.969073003,0.029263472,0.00088368,0.000779845,557
0.029052312,0.962080482,0.006482447,0.002384759,558
0.128245344,0.128245344,0.693287715,0.050221598,559
0.089006923,0.898938121,0.008812879,0.003242077,560
0.929819931,0.015998436,0.036053031,0.018128603,561
0.088649141,0.841079705,0.060927604,0.009343551,562
0.094589477,0.897439919,0.006852039,0.001118565,563
0.288529397,0.028568279,0.288529397,0.394372927,564
0.153502682,0.535777036,0.269405596,0.041314686,565
0.082755033,0.239459627,0.650918714,0.026866626,566
0.408448579,0.010225311,0.558283015,0.023043095,567
0.940915992,0.053082846,0.002813288,0.003187873,568
0.926543493,0.010956806,0.040709484,0.021790217,569
0.003368779,0.994311424,0.001803178,0.000516619,570
0.951438373,0.007264322,0.004406034,0.036891271,571
0.997220063,0.000967995,0.001595954,0.000215989,572
0.031923474,0.06348741,0.876416749,0.028172367,573
0.701593496,0.039581198,0.044851373,0.213973933,574
0.838407492,0.083013593,0.041741856,0.036837059,575
0.005895017,0.001315356,0.001400189,0.991389438,576
0.388189914,0.049352812,0.530592703,0.03186457,577
0.033036126,0.000776935,0.000729863,0.965457076,578
0.997329895,0.001596129,0.000587183,0.000486792,579
0.02585261,0.003498771,0.970112065,0.000536554,580
0.996186308,0.002798083,0.0004291,0.00058651,581
0.274746125,0.012071502,0.05410072,0.659081653,582
0.013967442,0.979193338,0.004827019,0.002012201,583
0.017910366,0.002746644,0.001470172,0.977872818,584
0.063171297,0.928295331,0.005185416,0.003347956,585
0.105549104,0.112356437,0.64656671,0.135527749,586
0.21426993,0.453609445,0.24279964,0.089320985,587
0.015134279,0.001924108,0.04661686,0.936324753,588
0.04386119,0.937793655,0.001168861,0.017176293,589
0.020278276,0.002007822,0.977062058,0.000651844,590
0.985897342,0.010288762,0.002025977,0.001787919,591
0.432482207,0.025972575,0.2792315,0.262313718,592
0.95048936,0.011239977,0.003649086,0.034621576,593
0.038407358,0.930525159,0.024797654,0.006269829,594
0.021346915,0.054511258,0.664083129,0.260058698,595
0.941656011,0.053124591,0.003615174,0.001604224,596
0.97738231,0.016816794,0.002275906,0.003524991,597
0.024934497,0.059814749,0.036279479,0.878971275,598
0.018080215,0.598734421,0.24958964,0.133595723,599
0.232191001,0.045721119,0.631160578,0.090927302,600
0.014907311,0.922282744,0.04591775,0.016892196,601
0.979616724,0.015834033,0.003760913,0.00078833,602
0.321934152,0.009132571,0.601452213,0.067481064,603
0.685691613,0.008108621,0.001925966,0.3042738,604
0.234620049,0.301258107,0.052350809,0.411771035,605
0.997854326,0.00124372,0.000587492,0.000314462,606
0.032715184,0.007299742,0.956077803,0.003907271,607
0.189452237,0.749298155,0.00346994,0.057779668,608
0.81260112,0.150316086,0.007483798,0.029598996,609
0.188815397,0.012070565,0.004171475,0.794942563,610
0.00460568,0.994549819,0.00055007,0.000294431,611
0.279469135,0.204463987,0.406625192,0.109441686,612
0.167457822,0.750493846,0.05107175,0.030976582,613
0.451136955,0.114065285,0.351345814,0.083451946,614
0.415176253,0.344193203,0.236560298,0.004070245,615
0.083842406,0.901390836,0.006465234,0.008301524,616
0.254934839,0.370928003,0.003209156,0.370928003,617
0.870727911,0.014981699,0.010296761,0.103993628,618
0.997522013,0.001408851,0.000403642,0.000665494,619
0.011575233,0.066610865,0.002279298,0.919534604,620
0.052395574,0.0103173,0.008553342,0.928733784,621
0.003375853,0.99639924,0.000122965,0.000101942,622
0.98963119,0.005528036,0.001487851,0.003352923,623
0.240542652,0.577031824,0.128753203,0.05367232,624
0.588960542,0.357222626,0.04541576,0.008401071,625
0.983027986,0.010258819,0.002436683,0.004276512,626
0.11307156,0.69264732,0.1062209,0.088060219,627
0.017788638,0.003091202,0.00789366,0.9712265,628
0.135588549,0.002191585,0.417642132,0.444577735,629
0.963096896,0.024110661,0.00833242,0.004460023,630
0.079311173,0.907668312,0.006510258,0.006510258,631
0.953368646,0.044589646,0.00111628,0.000925428,632
0.039820027,0.294232416,0.663063004,0.002884553,633
0.684518216,0.303753117,0.011064209,0.000664457,634
0.010806053,0.015722714,0.711664501,0.261806731,635
0.086009783,0.868668143,0.033681915,0.011640158,636
0.100249068,0.004404637,0.001836126,0.89351017,637
0.030887922,0.006474459,0.960895043,0.001742577,638
0.306337993,0.690343303,0.00171119,0.001607514,639
0.00706158,0.003550785,0.984534287,0.004853348,640
0.022814881,0.005419008,0.970113407,0.001652704,641
0.016494186,0.0239989,0.958632754,0.00087416,642
0.063519478,0.933411995,0.00204183,0.001026697,643
0.978757147,0.011574261,0.004532546,0.005136047,644
0.218015843,0.760950064,0.013092868,0.007941226,645
0.694540212,0.039183275,0.145583529,0.120692984,646
0.066753792,0.007972604,0.003765991,0.921507613,647
0.941384745,0.007651119,0.004095349,0.046868787,648
0.027058647,0.016411903,0.95385028,0.00267917,649
0.070748939,0.02602708,0.671247167,0.231976814,650
0.022523486,0.065173869,0.166427284,0.745875361,651
0.046878868,0.001707563,0.009826345,0.941587225,652
0.987626682,0.006654575,0.004036204,0.00168254,653
0.952560157,0.044551836,0.000526846,0.00236116,654
0.072709422,0.036560593,0.885782048,0.004947937,655
0.57997673,0.398611789,0.012037032,0.00937445,656
0.016778674,0.116467084,0.860581713,0.006172529,657
0.715745407,0.015812876,0.005133689,0.263308028,658
0.020200179,0.004234187,0.002266397,0.973299236,659
0.769327467,0.018092848,0.207061679,0.005518007,660
0.466892135,0.029847416,0.49700409,0.00625636,661
0.62530044,0.008919433,0.009494687,0.356285441,662
0.099353475,0.885527918,0.010471782,0.004646825,663
0.419111748,0.306628705,0.099547778,0.17471177,664
0.012750041,0.951495156,0.026991837,0.008762966,665
0.134942525,0.222482584,0.252105796,0.390469095,666
0.349932009,0.272527322,0.165296177,0.212244492,667
0.725732719,0.011730379,0.011730379,0.250806524,668
0.513495873,0.201087885,0.258201956,0.027214286,669
0.300951046,0.386428769,0.300951046,0.011669138,670
0.033670697,0.264840545,0.436648214,0.264840545,671
0.015005945,0.872137037,0.015005945,0.097851074,672
0.037386052,0.061639179,0.799348943,0.101625826,673
0.035086131,0.963243133,0.001200581,0.000470154,674
0.736068852,0.164239166,0.026811304,0.072880679,675
0.334632231,0.020096228,0.020096228,0.625175314,676
0.725556603,0.126082825,0.134214468,0.014146104,677
0.198589072,0.651148479,0.145290869,0.00497158,678
0.010928035,0.983710462,0.00427948,0.001082022,679
0.810079724,0.12422974,0.007008562,0.058681974,680
0.882229017,0.016158587,0.087352494,0.014259903,681
0.029148196,0.05796811,0.9067739,0.006109794,682
0.101005379,0.746334346,0.005698334,0.146961942,683
0.046436933,0.006689874,0.932710728,0.014162464,684
0.094003769,0.007716299,0.006397037,0.891882895,685
0.082253502,0.884308545,0.017241275,0.016196679,686
0.606023754,0.268921411,0.032118082,0.092936753,687
0.089283551,0.006884808,0.901731893,0.002099748,688
0.997251578,0.001323134,0.000968025,0.000457263,689
0.020922982,0.025237934,0.006792698,0.947046386,690
0.06332168,0.1043998,0.467887414,0.364391106,691
0.118410769,0.82193365,0.05254446,0.007111121,692
0.039568798,0.958664295,0.000412937,0.00135397,693
0.411216789,0.151278211,0.411216789,0.026288211,694
0.997349801,0.001925338,0.000429601,0.00029526,695
0.061192816,0.899221885,0.034866615,0.004718683,696
0.95881339,0.004440187,0.028953653,0.00779277,697
0.697717832,0.290852047,0.004148782,0.007281339,698
0.983639367,0.009643263,0.004279172,0.002438199,699
0.39316226,0.418519047,0.03435414,0.153964553,700
0.995436703,0.003168256,0.000428777,0.000966264,701
0.066552241,0.810772328,0.051830938,0.070844492,702
0.049744794,0.006324339,0.471965434,0.471965434,703
0.047708271,0.010000199,0.042102402,0.900189128,704
0.884096583,0.032203216,0.072571067,0.011129134,705
0.10479737,0.8774576,0.00669947,0.011045559,706
0.996388041,0.002469798,0.000517698,0.000624463,707
0.986573524,0.002445471,0.008535534,0.002445471,708
0.043083758,0.02613162,0.921171339,0.009613283,709
0.052447093,0.01599546,0.929647062,0.001910385,710
0.857076177,0.062086394,0.066090622,0.014746808,711
0.048907193,0.132943535,0.003771318,0.814377954,712
0.034758651,0.007755703,0.954252588,0.003233058,713
0.070987451,0.920579295,0.007482022,0.000951232,714
0.029306356,0.755820813,0.148829938,0.066042893,715
0.382181651,0.262669351,0.017874874,0.337274124,716
0.162285788,0.49987545,0.322743828,0.015094933,717
0.994099516,0.002792221,0.000485215,0.002623048,718
0.662516929,0.202056253,0.069828764,0.065598053,719
0.451600417,0.511730314,0.001845587,0.034823681,720
0.070736829,0.102921479,0.809540223,0.01680147,721
0.909697487,0.016661692,0.00349248,0.070148342,722
0.590435477,0.027615035,0.045529495,0.336419994,723
0.719097324,0.091422963,0.085883925,0.103595789,724
0.027180884,0.007787454,0.006872404,0.958159258,725
0.071305425,0.002764811,0.001226878,0.924702886,726
0.238439744,0.015242945,0.011871217,0.734446094,727
0.545200423,0.022503108,0.310645819,0.12165065,728
0.99650279,0.001923703,0.000908693,0.000664814,729
0.04271287,0.857910879,0.008953104,0.090423147,730
0.81333029,0.015857419,0.150450967,0.020361324,731
0.004787983,0.017789513,0.006147891,0.971274613,732
0.021447816,0.031206388,0.911984327,0.03536147,733
0.009766706,0.184284216,0.030083571,0.775865507,734
0.80612067,0.158734572,0.024342735,0.010802023,735
0.004067569,0.9953012,0.000428719,0.000202512,736
0.166906716,0.582561647,0.189130087,0.06140155,737
0.031214638,0.005095651,0.912225473,0.051464238,738
0.997943495,0.001500348,0.000260721,0.000295436,739
0.506729253,0.088056346,0.370731041,0.03448336,740
0.127821676,0.254203788,0.609803168,0.008171368,741
0.004067484,0.995280215,0.000550474,0.000101827,742
0.861825481,0.001663714,0.045675074,0.090835731,743
0.956214907,0.021125537,0.010622587,0.012036968,744
0.091883774,0.071559155,0.067223605,0.769333466,745
0.019081535,0.978696023,0.001145935,0.001076507,746
0.01061955,0.257288172,0.032710516,0.699381762,747
0.928477419,0.06318368,0.004299703,0.004039198,748
0.880937205,0.111998586,0.002984661,0.004079548,749
0.016845479,0.003317072,0.000787874,0.979049576,750
0.024569914,0.160215985,0.097175895,0.718038206,751
0.212334857,0.039277994,0.741121449,0.0072657,752
0.59959108,0.010981892,0.00230193,0.387125098,753
0.007547575,0.988537186,0.002955673,0.000959566,754
0.996553461,0.002799114,0.000190482,0.000456943,755
0.910977176,0.027509127,0.018906728,0.042606969,756
0.333964392,0.178758258,0.402837928,0.084439422,757
0.196611933,0.534446645,0.072329488,0.196611933,758
0.698521446,0.291187069,0.003443422,0.006848063,759
0.02906793,0.962597623,0.006092969,0.002241478,760
0.993061093,0.005547193,0.001162755,0.00022896,761
0.428447949,0.079254892,0.4024896,0.089807558,762
0.896268057,0.044622559,0.044622559,0.014486824,763
0.227917658,0.129863582,0.453268386,0.188950375,764
0.597770996,0.133380738,0.151140177,0.117708088,765
0.239904437,0.082908755,0.612617405,0.064569403,766
0.054171295,0.902032965,0.022581956,0.021213784,767
0.688949278,0.30571937,0.001935117,0.003396235,768
0.988142113,0.00429876,0.001683419,0.005875708,769
0.835011807,0.09972794,0.041572791,0.023687462,770
0.242811094,0.02899965,0.025592101,0.702597155,771
0.985768537,0.010287418,0.001787685,0.00215636,772
0.481142838,0.004716958,0.512173884,0.00196632,773
0.159800028,0.232507668,0.59372913,0.013963174,774
0.135305086,0.828844136,0.009207627,0.026643151,775
0.069558879,0.015520684,0.012867099,0.902053338,776
0.986357588,0.010957443,0.002026923,0.000658046,777
0.833972641,0.044198926,0.099603818,0.022224616,778
0.005771122,0.970553313,0.008938489,0.014737076,779
0.102522401,0.005783917,0.858409531,0.033284151,780
0.187281348,0.021012385,0.003222354,0.788483914,781
0.057473859,0.032747618,0.291876341,0.617902182,782
0.120273858,0.211087195,0.650194353,0.018444594,783
0.009703304,0.989764002,0.00045383,7.89E-05,784
0.195887222,0.067696813,0.008606684,0.727809281,785
0.984597041,0.008002327,0.001900719,0.005499913,786
0.183142848,0.639231312,0.016002844,0.161622996,787
0.421078001,0.575545388,0.001949978,0.001426634,788
0.01791615,0.001470647,0.002424687,0.978188516,789
0.006491813,0.00270619,0.963470441,0.027331555,790
0.698071815,0.200000935,0.064930797,0.036996453,791
0.996260667,0.002798291,0.000801724,0.000139319,792
0.049513998,0.603203949,0.003586782,0.343695271,793
0.00628035,0.992200906,0.001091361,0.000427383,794
0.296566815,0.022868777,0.012240774,0.668323634,795
0.742878936,0.199943153,0.03474491,0.022433,796
0.733055362,0.112417691,0.077263474,0.077263474,797
0.999231139,0.00045817,0.000179422,0.000131268,798
0.008568017,0.990327946,0.000703306,0.000400731,799
0.103717843,0.016931477,0.868418897,0.010931783,800
0.018583764,0.025400994,0.953165329,0.002849913,801
0.206874968,0.768633798,0.015952485,0.00853875,802
0.035884032,0.925461456,0.012401193,0.026253319,803
0.027347922,0.006495702,0.964047529,0.002108846,804
0.638948486,0.125816409,0.171970642,0.063264464,805
0.227250189,0.745124663,0.023951991,0.003673157,806
0.267191625,0.081488842,0.640959388,0.010360146,807
0.082336275,0.325646324,0.087646509,0.504370893,808
0.784979523,0.060531126,0.009282747,0.145206605,809
0.835533558,0.008191284,0.001716986,0.154558172,810
0.522603558,0.013926915,0.002273506,0.461196021,811
0.050856715,0.028977283,0.01870914,0.901456862,812
0.018972932,0.008419189,0.058440744,0.914167135,813
0.033478951,0.919120159,0.007017568,0.040383323,814
0.141927169,0.41067988,0.265154859,0.182238092,815
0.014909713,0.981922764,0.00201781,0.001149714,816
0.331767234,0.311666474,0.311666474,0.044899818,817
0.199688231,0.27294145,0.50992176,0.017448559,818
0.052680405,0.010373384,0.933782507,0.003163703,819
0.020986894,0.016344606,0.949939309,0.012729192,820
0.970875777,0.00256177,0.000689491,0.025872962,821
0.847845976,0.147333541,0.004179531,0.000640952,822
0.840342176,0.003226213,0.155447672,0.000983939,823
0.061856772,0.017722262,0.011442352,0.908978613,824
0.012402192,0.985228201,0.000792846,0.001576762,825
0.046238087,0.017010045,0.008034977,0.928716891,826
0.866860976,0.029662351,0.006217567,0.097259106,827
0.109723292,0.382971965,0.382971965,0.124332778,828
0.1188487,0.532642919,0.343900116,0.004608265,829
0.982111213,0.015874351,0.001224099,0.000790337,830
0.095221827,0.275533493,0.620924292,0.008320389,831
0.017864171,0.006173692,0.975350858,0.000611278,832
0.427499965,0.047964167,0.008872479,0.515663389,833
0.961398577,0.006895637,0.006085379,0.025620407,834
0.049189577,0.928139246,0.018095834,0.004575343,835
0.022914973,0.00226889,0.974369367,0.000446771,836
0.036262573,0.93522407,0.00359048,0.024922877,837
0.92585697,0.023178374,0.010285343,0.040679313,838
0.036958838,0.003437707,0.006422482,0.953180974,839
0.832404604,0.032275831,0.00766618,0.127653386,840
0.194242935,0.040715531,0.043341457,0.721700077,841
0.927677433,0.019253332,0.009681181,0.043388054,842
0.016882293,0.981189243,0.001385783,0.00054268,843
0.274010757,0.107304154,0.480903827,0.137781261,844
0.902436532,0.069588437,0.003925911,0.02404912,845
0.89483577,0.009940728,0.083232695,0.011990807,846
0.061976255,0.004489545,0.02279979,0.91073441,847
0.071064415,0.006209541,0.00114865,0.921577395,848
0.539815662,0.060565639,0.371009517,0.028609182,849
0.377030482,0.167306262,0.401346859,0.054316397,850
0.056354892,0.004082335,0.938393165,0.001169608,851
0.129716668,0.581349703,0.061273815,0.227659815,852
0.059262514,0.927021613,0.008537573,0.0051783,853
0.980900678,0.004267256,0.000840273,0.013991794,854
0.993382026,0.004600271,0.001589811,0.000427892,855
0.341662261,0.133796848,0.341662261,0.18287863,856
0.659909168,0.047803661,0.114675022,0.177612148,857
0.666500552,0.048281132,0.040026465,0.245191851,858
0.039467805,0.002685817,0.00162903,0.956217348,859
0.923288108,0.018001252,0.05208835,0.006622291,860
0.242291957,0.746311724,0.005698159,0.005698159,861
0.961822199,0.014604498,0.010684879,0.012888424,862
0.444237373,0.163425797,0.286821205,0.105515625,863
0.887680281,0.060407396,0.036638938,0.015273385,864
0.303741675,0.470444282,0.222222157,0.003591886,865
0.985330352,0.010282847,0.001786891,0.002599911,866
0.100653527,0.032677416,0.842761749,0.023907308,867
0.540916602,0.448435614,0.009306985,0.001340798,868
0.01492693,0.983056695,0.001225277,0.000791098,869
0.982806032,0.001572885,0.01492312,0.000697964,870
0.45010152,0.121143173,0.078215911,0.350539395,871
0.055347761,0.009035271,0.921622865,0.013994102,872
0.947279304,0.013512215,0.032414112,0.006794369,873
0.031747481,0.038294772,0.927797304,0.002160443,874
0.010321429,0.989027556,0.000375958,0.000275057,875
0.067320722,0.929333824,0.001312545,0.002032909,876
0.111681541,0.8784433,0.006706998,0.003168161,877
